繃扒弔拷	ㄅㄥ　ㄅㄚ　ㄉ｜ㄠˋ　ㄎㄠˇ
雞巴	ㄐ｜　˙ㄅㄚ
板兒	ㄅㄢˇㄦ　(變)ㄅㄚˇㄦ
有把傢伙	｜ㄡˇ　˙ㄅㄚ　ㄐ｜ㄚ　˙ㄏㄨㄛ
八字鬍鬚	ㄅㄚ　ㄗˋ　ㄏㄨˊ　ㄒㄩ
漏風的巴掌	ㄌㄡˋ　ㄈㄥ　˙ㄉㄜ　ㄅㄚ　˙ㄓㄤ
望八	ㄨㄤˋ　ㄅㄚ
漁霸	ㄩˊ　ㄅㄚˋ
繃巴	ㄅㄥ　ㄅㄚ
濟拔	ㄐ｜ˋ　ㄅㄚˊ
八字沒見一撇	ㄅㄚ　ㄗˋ　ㄇㄟˊ　ㄐ｜ㄢˋ　｜　ㄆ｜ㄝˇ
八一三之役	ㄅㄚ　｜　ㄙㄢ　ㄓ　｜ˋ
瘡疤	ㄔㄨㄤ　ㄅㄚ
罷了	ㄅㄚˋ　˙ㄌㄜ（又音）ㄅㄚˋ　ㄌ｜ㄠˇ
八德市	ㄅㄚ　ㄉㄜˊ　ㄕˋ
珞巴族	ㄌㄨㄛˋ　ㄅㄚ　ㄗㄨˊ
八維	ㄅㄚ　ㄨㄟˊ
把不到	ㄅㄚˇ　ㄅㄨˋ　ㄉㄠˋ
八綱	ㄅㄚ　ㄍㄤ
阿米巴原蟲	ㄚ　ㄇ｜ˇ　ㄅㄚ　ㄩㄢˊ　ㄔㄨㄥˊ
罷亞	ㄅㄚˋ　｜ㄚˋ
老虎嘴上拔毛	ㄌㄠˇ　ㄏㄨˇ　ㄗㄨㄟˇ　ㄕㄤˋ　ㄅㄚˊ　ㄇㄠˊ
拜把兄弟	ㄅㄞˋ　ㄅㄚˇ　ㄒㄩㄥ　ㄉ｜ˋ
哈叭狗	ㄏㄚˇ　ㄅㄚ　ㄍㄡˇ
嘎叭	ㄍㄚ　ㄅㄚ
八答鞋	ㄅㄚ　ㄉㄚ　ㄒ｜ㄝˊ
海瑞罷官	ㄏㄞˇ　ㄖㄨㄟˋ　ㄅㄚˋ　ㄍㄨㄢ
笆壁	ㄅㄚ　ㄅ｜ˋ
瓠巴	ㄏㄨˋ　ㄅㄚ
拔短梯	ㄅㄚˊ　ㄉㄨㄢˇ　ㄊ｜
下里巴人	ㄒ｜ㄚˋ　ㄌ｜ˇ　ㄅㄚ　ㄖㄣˊ
巴什吉爾	ㄅㄚ　ㄕˊ　ㄐ｜ˊ　ㄦˇ
八大八小	ㄅㄚ　ㄉㄚˋ　ㄅㄚ　ㄒ｜ㄠˇ
巴答	ㄅㄚ　ㄉㄚ
巴子	ㄅㄚ　˙ㄗ
巴特那	ㄅㄚ　ㄊㄜˋ　ㄋㄚˋ
八九分	ㄅㄚ　ㄐ｜ㄡˇ　ㄈㄣ
望巴巴	ㄨㄤˋ　ㄅㄚ　ㄅㄚ
八紘	ㄅㄚ　ㄏㄨㄥˊ
八索	ㄅㄚ　ㄙㄨㄛˇ
虎嘴上拔毛	ㄏㄨˇ　ㄗㄨㄟˇ　ㄕㄤˋ　ㄅㄚˊ　ㄇㄠˊ
把持不定	ㄅㄚˇ　ㄔˊ　ㄅㄨˋ　ㄉ｜ㄥˋ
八一七公報	ㄅㄚ　｜　ㄑ｜　ㄍㄨㄥ　ㄅㄠˋ
拿把不住	ㄋㄚˊ　ㄅㄚˇ　ㄅㄨˋ　ㄓㄨˋ
凶巴巴	ㄒㄩㄥ　ㄅㄚ　ㄅㄚ
不能自拔	ㄅㄨˋ　ㄋㄥˊ　ㄗˋ　ㄅㄚˊ
朗巴兒	ㄌㄤˇ　ㄅㄚㄦ
吊拷絣把	ㄉ｜ㄠˋ　ㄎㄠˇ　ㄅㄥ　ㄅㄚˇ
霸王風月	ㄅㄚˋ　ㄨㄤˊ　ㄈㄥ　ㄩㄝˋ
八大人覺	ㄅㄚ　ㄉㄚˋ　ㄖㄣˊ　ㄐㄩㄝˊ
一把死拿兒	｜　ㄅㄚˇ　ㄙˇ　ㄋㄚˊㄦ
一戰而霸	｜　ㄓㄢˋ　ㄦˊ　ㄅㄚˋ
巴氏體	ㄅㄚ　ㄕˋ　ㄊ｜ˇ
拉巴特	ㄌㄚ　ㄅㄚ　ㄊㄜˋ
活靶子	ㄏㄨㄛˊ　ㄅㄚˇ　˙ㄗ
巴米揚	ㄅㄚ　ㄇ｜ˇ　｜ㄤˊ
羊撞籬笆	｜ㄤˊ　ㄓㄨㄤˋ　ㄌ｜ˊ　˙ㄅㄚ
把持	ㄅㄚˇ　ㄔˊ
巴峽	ㄅㄚ　ㄒ｜ㄚˊ
報罷	ㄅㄠˋ　ㄅㄚˋ
土巴號	ㄊㄨˇ　ㄅㄚ　ㄏㄠˋ
巴南牆望	ㄅㄚ　ㄋㄢˊ　ㄑ｜ㄤˊ　ㄨㄤˋ
巴黎盆地	ㄅㄚ　ㄌ｜ˊ　ㄆㄣˊ　ㄉ｜ˋ
阿巴桑	ㄜ　ㄅㄚ　ㄙㄤ
八王之亂	ㄅㄚ　ㄨㄤˊ　ㄓ　ㄌㄨㄢˋ
巴塞爾	ㄅㄚ　ㄙㄞˋ　ㄦˇ
斯巴達	ㄙ　ㄅㄚ　ㄉㄚˊ
狼跋	ㄌㄤˊ　ㄅㄚˊ
經板兒	ㄐ｜ㄥ　ㄅㄢˇㄦ　(變)ㄐ｜ㄥ　ㄅㄚˇㄦ
巴陵山	ㄅㄚ　ㄌ｜ㄥˊ　ㄕㄢ
路見不平，拔刀相助	ㄌㄨˋ　ㄐ｜ㄢˋ　ㄅㄨˋ　ㄆ｜ㄥˊ　ㄅㄚˊ　ㄉㄠ　ㄒ｜ㄤ　ㄓㄨˋ
把捉	ㄅㄚˇ　ㄓㄨㄛ
八分儀	ㄅㄚ　ㄈㄣ　｜ˊ
八體	ㄅㄚ　ㄊ｜ˇ
喇叭蟲	ㄌㄚˇ　˙ㄅㄚ　ㄔㄨㄥˊ
老實巴交	ㄌㄠˇ　˙ㄕ　ㄅㄚ　ㄐ｜ㄠ
舉鼎拔山	ㄐㄩˇ　ㄉ｜ㄥˇ　ㄅㄚˊ　ㄕㄢ
軷	ㄅㄚˊ
霸王鞭	ㄅㄚˋ　ㄨㄤˊ　ㄅ｜ㄢ
拔濟	ㄅㄚˊ　ㄐ｜ˋ
呱嗒板兒	ㄍㄨㄚ　˙ㄉㄚ　ㄅㄢˇㄦ　(變)ㄍㄨㄚ　˙ㄉㄚ　ㄅㄚˇㄦ
拔俗	ㄅㄚˊ　ㄙㄨˊ
松尾芭蕉	ㄙㄨㄥ　ㄨㄟˇ　ㄅㄚ　ㄐ｜ㄠ
巴山	ㄅㄚ　ㄕㄢ
刀靶兒	ㄉㄠ　ㄅㄚˇㄦ
大解八塊	ㄉㄚˋ　ㄐ｜ㄝˇ　ㄅㄚ　ㄎㄨㄞˋ
亂七八糟	ㄌㄨㄢˋ　ㄑ｜　ㄅㄚ　ㄗㄠ
沒巴避	ㄇㄟˊ　ㄅㄚ　ㄅ｜ˋ
森巴	ㄙㄣ　ㄅㄚ
八旗制度	ㄅㄚ　ㄑ｜ˊ　ㄓˋ　ㄉㄨˋ
七顛八倒	ㄑ｜　ㄉ｜ㄢ　ㄅㄚ　ㄉㄠˇ
跋履	ㄅㄚˊ　ㄌㄩˇ
八寶飯	ㄅㄚ　ㄅㄠˇ　ㄈㄢˋ
拔地而起	ㄅㄚˊ　ㄉ｜ˋ　ㄦˊ　ㄑ｜ˇ
籠驢把馬	ㄌㄨㄥˊ　ㄌㄩˊ　ㄅㄚˇ　ㄇㄚˇ
拔群出萃	ㄅㄚˊ　ㄑㄩㄣˊ　ㄔㄨ　ㄘㄨㄟˋ
八家四六文鈔	ㄅㄚ　ㄐ｜ㄚ　ㄙˋ　ㄌ｜ㄡˋ　ㄨㄣˊ　ㄔㄠ
拔	ㄅㄚˊ
拔罐子	ㄅㄚˊ　ㄍㄨㄢˋ　˙ㄗ
馬尾巴	ㄇㄚˇ　ㄨㄟˇ　˙ㄅㄚ
捏一把冷汗	ㄋ｜ㄝ　｜　ㄅㄚˇ　ㄌㄥˇ　ㄏㄢˋ
把持不住	ㄅㄚˇ　ㄔˊ　ㄅㄨˋ　ㄓㄨˋ
弩張劍拔	ㄋㄨˇ　ㄓㄤ　ㄐ｜ㄢˋ　ㄅㄚˊ
灞陵呵夜	ㄅㄚˋ　ㄌ｜ㄥˊ　ㄏㄜ　｜ㄝˋ
矲	ㄅㄚˋ
揪心扒肝	ㄐ｜ㄡ　ㄒ｜ㄣ　ㄅㄚ　ㄍㄢ
把握	ㄅㄚˇ　ㄨㄛˋ
同志酒吧	ㄊㄨㄥˊ　ㄓˋ　ㄐ｜ㄡˇ　ㄅㄚ
八步周行	ㄅㄚ　ㄅㄨˋ　ㄓㄡ　ㄒ｜ㄥˊ
巴嶺山脈	ㄅㄚ　ㄌ｜ㄥˇ　ㄕㄢ　ㄇㄞˋ
一字入公門，九牛拔不出	｜　ㄗˋ　ㄖㄨˋ　ㄍㄨㄥ　ㄇㄣˊ　ㄐ｜ㄡˇ　ㄋ｜ㄡˊ　ㄅㄚˊ　ㄅㄨˋ　ㄔㄨ
八宗	ㄅㄚ　ㄗㄨㄥ
七葷八素	ㄑ｜　ㄏㄨㄣ　ㄅㄚ　ㄙㄨˋ
拔地參天	ㄅㄚˊ　ㄉ｜ˋ　ㄘㄢ　ㄊ｜ㄢ
七長八短	ㄑ｜　ㄔㄤˊ　ㄅㄚ　ㄉㄨㄢˇ
七上八落	ㄑ｜　ㄕㄤˋ　ㄅㄚ　ㄌㄨㄛˋ
啞叭夢見媽	｜ㄚˇ　˙ㄅㄚ　ㄇㄥˋ　ㄐ｜ㄢˋ　ㄇㄚ
巴不得	ㄅㄚ　˙ㄅㄨ　˙ㄉㄜ
把舵	ㄅㄚˇ　ㄉㄨㄛˋ
巴巴	ㄅㄚ　ㄅㄚ
霸突	ㄅㄚˋ　ㄊㄨˊ
把戲	ㄅㄚˇ　ㄒ｜ˋ
二伯	ㄦˋ　ㄅㄚˋ
辛巴威共和國	ㄒ｜ㄣ　ㄅㄚ　ㄨㄟ　ㄍㄨㄥˋ　ㄏㄜˊ　ㄍㄨㄛˊ
拔腿就跑	ㄅㄚˊ　ㄊㄨㄟˇ　ㄐ｜ㄡˋ　ㄆㄠˇ
滿紙荒唐言，一把辛酸淚	ㄇㄢˇ　ㄓˇ　ㄏㄨㄤ　ㄊㄤˊ　｜ㄢˊ　｜　ㄅㄚˇ　ㄒ｜ㄣ　ㄙㄨㄢ　ㄌㄟˋ
棚朳	ㄆㄥˊ　ㄅㄚ
八節	ㄅㄚ　ㄐ｜ㄝˊ
跋	ㄅㄚˊ
把腳不住	ㄅㄚˇ　ㄐ｜ㄠˇ　ㄅㄨˋ　ㄓㄨˋ
把手	ㄅㄚˇ　ㄕㄡˇ
灞	ㄅㄚˋ
拔舌地獄	ㄅㄚˊ　ㄕㄜˊ　ㄉ｜ˋ　ㄩˋ
超群拔類	ㄔㄠ　ㄑㄩㄣˊ　ㄅㄚˊ　ㄌㄟˋ
話靶	ㄏㄨㄚˋ　ㄅㄚˇ
把色	ㄅㄚˇ　ㄙㄜˋ
疤瘌流星的	ㄅㄚ　˙ㄌㄚ　ㄌ｜ㄡˊ　ㄒ｜ㄥ　˙ㄉㄜ
巴不得一聲兒	ㄅㄚ　˙ㄅㄨ　˙ㄉㄜ　｜　ㄕㄥㄦ
拔去一丁	ㄅㄚˊ　ㄑㄩˋ　｜　ㄉ｜ㄥ
霸陵呵夜	ㄅㄚˋ　ㄌ｜ㄥˊ　ㄏㄜ　｜ㄝˋ
壩臺	ㄅㄚˋ　ㄊㄞˊ
巴結	ㄅㄚ　˙ㄐ｜ㄝ
拔不出腿來	ㄅㄚˊ　˙ㄅㄨ　ㄔㄨ　ㄊㄨㄟˇ　ㄌㄞˊ
巴斯德菌症	ㄅㄚ　ㄙ　ㄉㄜˊ　ㄐㄩㄣˋ　ㄓㄥˋ
八股文章	ㄅㄚ　ㄍㄨˇ　ㄨㄣˊ　ㄓㄤ
捏了一把冷汗	ㄋ｜ㄝ　˙ㄌㄜ　｜　ㄅㄚˇ　ㄌㄥˇ　ㄏㄢˋ
把把	ㄅㄚˇ　˙ㄅㄚ
前不巴村，後不著店	ㄑ｜ㄢˊ　ㄅㄨˋ　ㄅㄚ　ㄘㄨㄣ　ㄏㄡˋ　ㄅㄨˋ　ㄓㄠˊ　ㄉ｜ㄢˋ
蕎巴	ㄑ｜ㄠˊ　ㄅㄚ
七嘴八張	ㄑ｜　ㄗㄨㄟˇ　ㄅㄚ　ㄓㄤ
啞巴虧	｜ㄚˇ　˙ㄅㄚ　ㄎㄨㄟ
巴統	ㄅㄚ　ㄊㄨㄥˇ
龐巴瓦克	ㄆㄤˊ　ㄅㄚ　ㄨㄚˇ　ㄎㄜˋ
竟陵八友	ㄐ｜ㄥˋ　ㄌ｜ㄥˊ　ㄅㄚ　｜ㄡˇ
八仙花	ㄅㄚ　ㄒ｜ㄢ　ㄏㄨㄚ
八字	ㄅㄚ　ㄗˋ
拔身	ㄅㄚˊ　ㄕㄣ
八仙過海，各顯神通	ㄅㄚ　ㄒ｜ㄢ　ㄍㄨㄛˋ　ㄏㄞˇ　ㄍㄜˋ　ㄒ｜ㄢˇ　ㄕㄣˊ　ㄊㄨㄥ
七八下裡	ㄑ｜　ㄅㄚ　ㄒ｜ㄚˋ　ㄌ｜ˇ
大象口裡拔生牙	ㄉㄚˋ　ㄒ｜ㄤˋ　ㄎㄡˇ　ㄌ｜ˇ　ㄅㄚˊ　ㄕㄥ　｜ㄚˊ
挺拔	ㄊ｜ㄥˇ　ㄅㄚˊ
雜七雜八	ㄗㄚˊ　ㄑ｜　ㄗㄚˊ　ㄅㄚ
拔步床	ㄅㄚˊ　ㄅㄨˋ　ㄔㄨㄤˊ
雪霸國家公園	ㄒㄩㄝˇ　ㄅㄚˋ　ㄍㄨㄛˊ　ㄐ｜ㄚ　ㄍㄨㄥ　ㄩㄢˊ
結巴	ㄐ｜ㄝ　˙ㄅㄚ
便罷	ㄅ｜ㄢˋ　ㄅㄚˋ
拔起	ㄅㄚˊ　ㄑ｜ˇ
拔地倚天	ㄅㄚˊ　ㄉ｜ˋ　｜ˇ　ㄊ｜ㄢ
拔尤	ㄅㄚˊ　｜ㄡˊ
巴黎	ㄅㄚ　ㄌ｜ˊ
倒灶八字	ㄉㄠˇ　ㄗㄠˋ　ㄅㄚ　ㄗˋ
把脈	ㄅㄚˇ　ㄇㄞˋ
黏巴達	ㄋ｜ㄢˊ　ㄅㄚ　ㄉㄚˊ
一跳八丈	｜　ㄊ｜ㄠˋ　ㄅㄚ　ㄓㄤˋ
南面稱伯	ㄋㄢˊ　ㄇ｜ㄢˋ　ㄔㄥ　ㄅㄚˋ
大卸八塊	ㄉㄚˋ　ㄒ｜ㄝˋ　ㄅㄚ　ㄎㄨㄞˋ
八風	ㄅㄚ　ㄈㄥ
印把子	｜ㄣˋ　ㄅㄚˋ　˙ㄗ
絣扒	ㄅㄥ　ㄅㄚ
八方受敵	ㄅㄚ　ㄈㄤ　ㄕㄡˋ　ㄉ｜ˊ
合八字	ㄏㄜˊ　ㄅㄚ　ㄗˋ
霸王略	ㄅㄚˋ　ㄨㄤˊ　ㄌㄩㄝˋ
八分音符	ㄅㄚ　ㄈㄣ　｜ㄣ　ㄈㄨˊ
霸都魯	ㄅㄚˋ　ㄉㄨ　ㄌㄨˇ
八卦圖	ㄅㄚ　ㄍㄨㄚˋ　ㄊㄨˊ
七搭八搭	ㄑ｜　ㄉㄚ　ㄅㄚ　ㄉㄚ
七貧八富	ㄑ｜　ㄆ｜ㄣˊ　ㄅㄚ　ㄈㄨˋ
三災八難	ㄙㄢ　ㄗㄞ　ㄅㄚ　ㄋㄢˋ
巴庫	ㄅㄚ　ㄎㄨˋ
九烹十八火	ㄐ｜ㄡˇ　ㄆㄥ　ㄕˊ　ㄅㄚ　ㄏㄨㄛˇ
腳底板兒	ㄐ｜ㄠˇ　ㄉ｜ˇ　ㄅㄢˇㄦ　(變)ㄐ｜ㄠˇ　ㄉ｜ˇ　ㄅㄚˇㄦ
巴蛇吞象	ㄅㄚ　ㄕㄜˊ　ㄊㄨㄣ　ㄒ｜ㄤˋ
撼山拔樹	ㄏㄢˋ　ㄕㄢ　ㄅㄚˊ　ㄕㄨˋ
八抬轎	ㄅㄚ　ㄊㄞˊ　ㄐ｜ㄠˋ
巴家做活	ㄅㄚ　ㄐ｜ㄚ　ㄗㄨㄛˋ　ㄏㄨㄛˊ
拔除	ㄅㄚˊ　ㄔㄨˊ
拔跡	ㄅㄚˊ　ㄐ｜
神采英拔	ㄕㄣˊ　ㄘㄞˇ　｜ㄥ　ㄅㄚˊ
巴鹽	ㄅㄚ　｜ㄢˊ
巴波亞	ㄅㄚ　ㄅㄛ　｜ㄚˋ
八分休止符	ㄅㄚ　ㄈㄣ　ㄒ｜ㄡ　ㄓˇ　ㄈㄨˊ
槍把	ㄑ｜ㄤ　ㄅㄚˋ
拔萃出群	ㄅㄚˊ　ㄘㄨㄟˋ　ㄔㄨ　ㄑㄩㄣˊ
橫七豎八	ㄏㄥˊ　ㄑ｜　ㄕㄨˋ　ㄅㄚ
八帶魚	ㄅㄚ　ㄉㄞˋ　ㄩˊ
超塵拔俗	ㄔㄠ　ㄔㄣˊ　ㄅㄚˊ　ㄙㄨˊ
拔達嶺	ㄅㄚˊ　ㄉㄚˊ　ㄌ｜ㄥˇ
橫行霸道	ㄏㄥˊ　ㄒ｜ㄥˊ　ㄅㄚˋ　ㄉㄠˋ
選罷法	ㄒㄩㄢˇ　ㄅㄚˋ　ㄈㄚˇ
小喇叭	ㄒ｜ㄠˇ　ㄌㄚˇ　˙ㄅㄚ
八度音程	ㄅㄚ　ㄉㄨˋ　｜ㄣ　ㄔㄥˊ
把臂	ㄅㄚˇ　ㄅ｜ˋ
八顧	ㄅㄚ　ㄍㄨˋ
老八輩子	ㄌㄠˇ　ㄅㄚ　ㄅㄟˋ　˙ㄗ
千年田地八百主	ㄑ｜ㄢ　ㄋ｜ㄢˊ　ㄊ｜ㄢˊ　ㄉ｜ˋ　ㄅㄚ　ㄅㄞˇ　ㄓㄨˇ
卡巴迪	ㄎㄚˇ　ㄅㄚ　ㄉ｜ˊ
七拼八湊	ㄑ｜　ㄆ｜ㄣ　ㄅㄚ　ㄘㄡˋ
枉口拔舌	ㄨㄤˇ　ㄎㄡˇ　ㄅㄚˊ　ㄕㄜˊ
巴縣	ㄅㄚ　ㄒ｜ㄢˋ
半斤逢八兩	ㄅㄢˋ　ㄐ｜ㄣ　ㄈㄥˊ　ㄅㄚ　ㄌ｜ㄤˇ
罷課	ㄅㄚˋ　ㄎㄜˋ
扒魯	ㄅㄚ　ㄌㄨˇ
攻拔	ㄍㄨㄥ　ㄅㄚˊ
巴黎公社	ㄅㄚ　ㄌ｜ˊ　ㄍㄨㄥ　ㄕㄜˋ
把都兒	ㄅㄚˇ　ㄉㄨ　ㄦˊ
喇叭	ㄌㄚˇ　˙ㄅㄚ
春山八字	ㄔㄨㄣ　ㄕㄢ　ㄅㄚ　ㄗˋ
大巴	ㄉㄚˋ　ㄅㄚ
巴得	ㄅㄚ　ㄉㄜˊ
開拔	ㄎㄞ　ㄅㄚˊ
巴士海峽	ㄅㄚ　ㄕˋ　ㄏㄞˇ　ㄒ｜ㄚˊ
八科	ㄅㄚ　ㄎㄜ
坪壩	ㄆ｜ㄥˊ　ㄅㄚˋ
八行書	ㄅㄚ　ㄏㄤˊ　ㄕㄨ
八駿	ㄅㄚ　ㄐㄩㄣˋ
女大十八變	ㄋㄩˇ　ㄉㄚˋ　ㄕˊ　ㄅㄚ　ㄅ｜ㄢˋ
狐狸尾巴	ㄏㄨˊ　˙ㄌ｜　ㄨㄟˇ　˙ㄅㄚ
吃啞吧虧	ㄔ　｜ㄚˇ　˙ㄅㄚ　ㄎㄨㄟ
拜把子	ㄅㄞˋ　ㄅㄚˇ　˙ㄗ
鞋拔子	ㄒ｜ㄝˊ　ㄅㄚˊ　˙ㄗ
秀拔	ㄒ｜ㄡˋ　ㄅㄚˊ
不如意事常八九	ㄅㄨˋ　ㄖㄨˊ　｜ˋ　ㄕˋ　ㄔㄤˊ　ㄅㄚ　ㄐ｜ㄡˇ
拔宅上昇	ㄅㄚˊ　ㄓㄞˊ　ㄕㄤˋ　ㄕㄥ
干罷	ㄍㄢ　ㄅㄚˋ
股無胈，脛不生毛	ㄍㄨˇ　ㄨˊ　ㄅㄚˊ　ㄐ｜ㄥˋ　ㄅㄨˋ　ㄕㄥ　ㄇㄠˊ
巴芬島	ㄅㄚ　ㄈㄣ　ㄉㄠˇ
巴爾札克	ㄅㄚ　ㄦˇ　ㄓㄚˊ　ㄎㄜˋ
倒八字鬚	ㄉㄠˋ　ㄅㄚ　ㄗˋ　ㄒㄩ
力巴頭	ㄌ｜ˋ　˙ㄅㄚ　ㄊㄡˊ
魃	ㄅㄚˊ
老虎嘴裡拔牙	ㄌㄠˇ　ㄏㄨˇ　ㄗㄨㄟˇ　ㄌ｜ˇ　ㄅㄚˊ　｜ㄚˊ
跋胡疐尾	ㄅㄚˊ　ㄏㄨˊ　ㄓˋ　ㄨㄟˇ
霸王別姬	ㄅㄚˋ　ㄨㄤˊ　ㄅ｜ㄝˊ　ㄐ｜
拔河	ㄅㄚˊ　ㄏㄜˊ
七橫八縱	ㄑ｜　ㄏㄥˊ　ㄅㄚ　ㄗㄨㄥ
就此罷手	ㄐ｜ㄡˋ　ㄘˇ　ㄅㄚˋ　ㄕㄡˇ
女魃	ㄋㄩˇ　ㄅㄚˊ
歐羅巴人種	ㄡ　ㄌㄨㄛˊ　ㄅㄚ　ㄖㄣˊ　ㄓㄨㄥˇ
拔貢	ㄅㄚˊ　ㄍㄨㄥˋ
八神	ㄅㄚ　ㄕㄣˊ
巴圖爾	ㄅㄚ　ㄊㄨˊ　ㄦˇ
八股文	ㄅㄚ　ㄍㄨˇ　ㄨㄣˊ
巴鼻	ㄅㄚ　ㄅ｜ˊ
超俗拔群	ㄔㄠ　ㄙㄨˊ　ㄅㄚˊ　ㄑㄩㄣˊ
笆籬	ㄅㄚ　ㄌ｜ˊ
